isoformID	chrom	startCoor0based	endCoor	geneStrand	geneID	geneName	blockCount	blockSize	blockStarts	refMapLen	blockType	blockAnno	isKnownSS	isKnownFSJ	canoFSJMotif	isKnownExon	isKnownBSJ	isCanoBSJ	canoBSJMotif	BSJCate	FSJCate	readCount	readIDs	isoCirc_coords	bsj_region
chr1|23044426|23050520|3|60,107,49|0,2122,6045	chr1	23044426	23050520	+,+,+	ENSG00000004487,O60341,KDM1A	ENSG00000004487,O60341,KDM1A	3	60,107,49	0,2122,6045	216	N,N,N	ENST00000400181:E3(60);ENST00000400181.8:E3(60);NM_001009999.3:E3(60);XM_006710473.3:E3(60);XM_005245786.2:E3(60);XM_017000716.1:E3(60);XM_006710474.3:E3(60);NM_001009999:E3(60),NA,ENST00000356634:E3(49);ENST00000400181:E4(49);ENST00000481879:E1(49);ENST00000465864.2:E3(49);ENST00000356634.7:E3(49);ENST00000400181.8:E4(49);ENST00000481879.1:E1(49);NM_015013.4:E3(49);NM_001363654.2:E3(49);NM_001009999.3:E4(49);XM_006710473.3:E4(49);XM_017000717.1:E3(49);XM_005245786.2:E4(49);XM_017000716.1:E4(49);XM_006710474.3:E4(49);NM_015013:E3(49);NM_001009999:E4(49);NM_001363654:E3(49)	True,True,False,False,False,True	False,False	+GT/AG,NA	True,False,False	False	True	+GT/AG	NIC	NNC	2	9565081c-86fd-4e75-81ae-8df123323c7b,8ff49586-8058-48d6-a9f0-7ef2febd398a	chr12304442623050520360,107,490,2122,6045	chr1:23044426:23050520
chr1|23044426|23050520|3|60,117,36|0,2122,6058	chr1	23044426	23050520	+,+,+	ENSG00000004487,O60341,KDM1A	ENSG00000004487,O60341,KDM1A	3	60,117,36	0,2122,6058	213	N,N,N	ENST00000400181:E3(60);ENST00000400181.8:E3(60);NM_001009999.3:E3(60);XM_006710473.3:E3(60);XM_005245786.2:E3(60);XM_017000716.1:E3(60);XM_006710474.3:E3(60);NM_001009999:E3(60),NA,ENST00000356634:E3(36);ENST00000400181:E4(36);ENST00000481879:E1(36);ENST00000465864.2:E3(36);ENST00000356634.7:E3(36);ENST00000400181.8:E4(36);ENST00000481879.1:E1(36);NM_015013.4:E3(36);NM_001363654.2:E3(36);NM_001009999.3:E4(36);XM_006710473.3:E4(36);XM_017000717.1:E3(36);XM_005245786.2:E4(36);XM_017000716.1:E4(36);XM_006710474.3:E4(36);NM_015013:E3(36);NM_001009999:E4(36);NM_001363654:E3(36)	True,True,False,False,False,True	False,False	+GT/AG,+GT/AG	True,False,False	False	True	+GT/AG	NIC	NNC	1	ed8f9481-058f-4f76-97d9-c5aaf27c9606	chr12304442623050520360,117,360,2122,6058	chr1:23044426:23050520
chr1|235437321|235442911|4|13,47,69,60|0,1554,4492,5530	chr1	235437321	235442911	+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+_2	ENSG00000116957,A0A2R8YH53,A0A2R8Y6Q1,ENST00000645655.1,A0A2R8Y4N4,A0A2R8YE82,ENST00000647186.1,ENST00000646624.1,A0A2R8Y809,ENST00000645205.1,ENST00000645351.1,A0A2R8Y7P7,A0A2R8Y551,ENST00000644604.1,A0A2R8Y4V6,A0A2R8Y5H6,Q15813,A0A2R8YHI9,ENST00000647233.1,A0A2R8YER9,A0A2R8Y597,A0A2R8Y787,A0A2U3TZJ6,A0A2R8YFM3,ENST00000472011.6,ENST00000643993.1,A0A2R8Y4P2,A0A2R8Y720,A0A2R8Y4E7,ENST00000644126.1,ENST00000643487.1,ENST00000642764.1,TBCE	ENSG00000116957,A0A2R8YH53,A0A2R8Y6Q1,ENST00000645655.1,A0A2R8Y4N4,A0A2R8YE82,ENST00000647186.1,ENST00000646624.1,A0A2R8Y809,ENST00000645205.1,ENST00000645351.1,A0A2R8Y7P7,A0A2R8Y551,ENST00000644604.1,A0A2R8Y4V6,A0A2R8Y5H6,Q15813,A0A2R8YHI9,ENST00000647233.1,A0A2R8YER9,A0A2R8Y597,A0A2R8Y787,A0A2U3TZJ6,A0A2R8YFM3,ENST00000472011.6,ENST00000643993.1,A0A2R8Y4P2,A0A2R8Y720,A0A2R8Y4E7,ENST00000644126.1,ENST00000643487.1,ENST00000642764.1,TBCE	4	13,47,69,60	0,1554,4492,5530	189	N,N,N,N	ENST00000406207:E12(13);ENST00000543662:E13(13);ENST00000366601:E12(13);ENST00000472011:E11(13);ENST00000647428.1:E10(13);ENST00000645655.1:E15(13);ENST00000644055.1:E17(13);ENST00000646528.1:E18(13);ENST00000647186.1:E14(13);ENST00000646624.1:E14(13);ENST00000643410.1:E15(13);ENST00000645205.1:E15(13);ENST00000645351.1:E12(13);ENST00000645836.1:E13(13);ENST00000646281.1:E13(13);ENST00000642503.1:E13(13);ENST00000644680.1:E16(13);ENST00000645578.1:E13(13);ENST00000642431.1:E14(13);ENST00000644604.1:E13(13);ENST00000651186.1:E11(13);ENST00000643125.1:E9(13);ENST00000642463.1:E13(13);ENST00000406207.5:E12(13);ENST00000645899.1:E12(13);ENST00000647233.1:E11(13);ENST00000644578.1:E11(13);ENST00000647418.1:E11(13);ENST00000643994.1:E12(13);ENST00000645582.1:E11(13);ENST00000642610.2:E12(13);ENST00000647332.1:E8(13);ENST00000646848.1:E11(13);ENST00000543662.4:E13(13);ENST00000643615.1:E12(13);ENST00000646186.1:E12(13);ENST00000646286.1:E12(13);ENST00000644838.1:E12(13);ENST00000643142.1:E11(13);ENST00000366601.8:E10(13);ENST00000643524.1:E9(13);ENST00000646536.1:E13(13);ENST00000644037.1:E9(13);ENST00000646463.1:E11(13);ENST00000645551.1:E12(13);ENST00000646821.1:E11(13);ENST00000472011.6:E10(13);ENST00000643238.1:E8(13);ENST00000646104.1:E9(13);ENST00000645662.1:E7(13);ENST00000643993.1:E11(13);ENST00000645964.1:E7(13);ENST00000642339.1:E9(13);ENST00000644217.1:E11(13);ENST00000644265.1:E4(13);ENST00000644910.1:E8(13);ENST00000646842.1:E5(13);ENST00000647322.1:E6(13);ENST00000644126.1:E4(13);ENST00000643487.1:E6(13);ENST00000642764.1:E3(13);NM_001287802.2_2:E11(13);NM_003193.5_2:E12(13);NM_001287801.2_2:E13(13);NM_001079515.3_2:E12(13);NM_001287802:E11(13);NM_003193_2:E12(13);NM_001079515:E12(13);NM_001287801_2:E13(13),ENST00000406207:E13(47);ENST00000543662:E14(47);ENST00000366601:E13(47);ENST00000472011:E12(47);ENST00000647428.1:E11(47);ENST00000645655.1:E16(47);ENST00000644055.1:E18(47);ENST00000646528.1:E19(47);ENST00000647186.1:E15(47);ENST00000646624.1:E15(47);ENST00000643410.1:E16(47);ENST00000645205.1:E16(47);ENST00000645351.1:E13(47);ENST00000645836.1:E14(47);ENST00000642503.1:E14(47);ENST00000644680.1:E17(47);ENST00000645578.1:E14(47);ENST00000642431.1:E15(47);ENST00000644604.1:E14(47);ENST00000651186.1:E12(47);ENST00000643125.1:E10(47);ENST00000642463.1:E14(47);ENST00000406207.5:E13(47);ENST00000645899.1:E13(47);ENST00000647233.1:E12(47);ENST00000644578.1:E12(47);ENST00000647418.1:E12(47);ENST00000643994.1:E13(47);ENST00000645582.1:E12(47);ENST00000642610.2:E13(47);ENST00000646848.1:E12(47);ENST00000543662.4:E14(47);ENST00000646186.1:E13(47);ENST00000646286.1:E13(47);ENST00000644838.1:E13(47);ENST00000643142.1:E12(47);ENST00000366601.8:E11(47);ENST00000643524.1:E10(47);ENST00000646536.1:E14(47);ENST00000644037.1:E10(47);ENST00000646463.1:E12(47);ENST00000645551.1:E13(47);ENST00000646821.1:E12(47);ENST00000472011.6:E11(47);ENST00000643238.1:E9(47);ENST00000646104.1:E10(47);ENST00000645662.1:E8(34)+I(13);ENST00000643993.1:E12(47);ENST00000645964.1:E8(47);ENST00000642339.1:E10(47);ENST00000644217.1:E12(47);ENST00000644265.1:E5(47);ENST00000644910.1:E9(47);ENST00000646842.1:E6(47);ENST00000647322.1:E7(47);ENST00000644126.1:E5(47);ENST00000643487.1:E7(47);ENST00000642764.1:E4(47);NM_001287802.2_2:E12(47);NM_003193.5_2:E13(47);NM_001287801.2_2:E14(47);NM_001079515.3_2:E13(47);NM_001287802:E12(47);NM_003193_2:E13(47);NM_001079515:E13(47);NM_001287801_2:E14(47),ENST00000406207:E14(69);ENST00000543662:E15(69);ENST00000366601:E14(69);ENST00000472011:E13(69);ENST00000465463:E1(69);ENST00000647428.1:E12(69);ENST00000645655.1:E17(69);ENST00000644055.1:E19(69);ENST00000646528.1:E20(69);ENST00000647186.1:E16(69);ENST00000646624.1:E16(69);ENST00000643410.1:E17(69);ENST00000645205.1:E17(69);ENST00000645351.1:E14(69);ENST00000645836.1:E15(69);ENST00000642503.1:E15(69);ENST00000644680.1:E18(69);ENST00000645578.1:E15(69);ENST00000642431.1:E16(69);ENST00000644604.1:E15(69);ENST00000651186.1:E13(69);ENST00000643125.1:E11(69);ENST00000642463.1:E15(69);ENST00000406207.5:E14(69);ENST00000645899.1:E14(69);ENST00000647233.1:E13(69);ENST00000644578.1:E13(69);ENST00000647418.1:E13(69);ENST00000643994.1:E14(69);ENST00000645582.1:E13(69);ENST00000642610.2:E14(69);ENST00000646848.1:E13(69);ENST00000543662.4:E15(69);ENST00000643615.1:E13(69);ENST00000646186.1:E14(69);ENST00000646286.1:E14(69);ENST00000644838.1:E14(69);ENST00000643142.1:E13(69);ENST00000366601.8:E12(69);ENST00000643524.1:E11(69);ENST00000646536.1:E15(69);ENST00000644037.1:E11(69);ENST00000646463.1:E13(69);ENST00000645551.1:E14(69);ENST00000646821.1:E13(69);ENST00000472011.6:E12(69);ENST00000643238.1:E10(69);ENST00000646104.1:E11(69);ENST00000643993.1:E13(69);ENST00000645964.1:E9(69);ENST00000642339.1:E11(69);ENST00000644217.1:E13(69);ENST00000644265.1:E6(10)+I(59);ENST00000644910.1:E10(69);ENST00000646842.1:E7(62)+I(7);ENST00000647322.1:E8(69);ENST00000644126.1:E6(69);ENST00000643487.1:E8(69);ENST00000642764.1:E5(69);ENST00000465463.2:E1(69);ENST00000646661.1:E1(69);ENST00000647151.1:I(56)+E1(13);NM_001287802.2_2:E13(69);NM_003193.5_2:E14(69);NM_001287801.2_2:E15(69);NM_001079515.3_2:E14(69);NM_001287802:E13(69);NM_003193_2:E14(69);NM_001079515:E14(69);NM_001287801_2:E15(69),ENST00000406207:E15(60);ENST00000543662:E16(60);ENST00000366601:E15(60);ENST00000472011:E14(60);ENST00000465463:E2(60);ENST00000647428.1:E13(60);ENST00000645655.1:E18(60);ENST00000644055.1:E20(60);ENST00000646528.1:E21(60);ENST00000647186.1:E17(60);ENST00000646624.1:E17(60);ENST00000643410.1:E18(60);ENST00000645205.1:E18(60);ENST00000645351.1:E15(60);ENST00000645836.1:E16(60);ENST00000642503.1:E16(60);ENST00000644680.1:E19(60);ENST00000645578.1:E16(60);ENST00000642431.1:E17(60);ENST00000644604.1:E16(60);ENST00000651186.1:E14(60);ENST00000643125.1:E12(60);ENST00000642463.1:E16(60);ENST00000406207.5:E15(60);ENST00000645899.1:E15(60);ENST00000647233.1:E14(60);ENST00000644578.1:E14(60);ENST00000647418.1:E14(60);ENST00000643994.1:E15(60);ENST00000645582.1:E14(60);ENST00000642610.2:E15(60);ENST00000646848.1:E14(60);ENST00000543662.4:E16(60);ENST00000643615.1:E14(60);ENST00000646186.1:E15(60);ENST00000646286.1:E15(60);ENST00000644838.1:E15(60);ENST00000643142.1:E14(60);ENST00000366601.8:E13(60);ENST00000643524.1:E12(60);ENST00000646536.1:E16(60);ENST00000644037.1:E12(60);ENST00000646463.1:E14(60);ENST00000645551.1:E15(60);ENST00000646821.1:E14(60);ENST00000472011.6:E13(60);ENST00000643238.1:E11(60);ENST00000646104.1:E12(60);ENST00000643993.1:E14(60);ENST00000645964.1:E10(60);ENST00000642339.1:E12(60);ENST00000644217.1:E14(60);ENST00000644910.1:E11(60);ENST00000647322.1:E9(60);ENST00000644126.1:E7(60);ENST00000643487.1:E9(60);ENST00000642764.1:E6(60);ENST00000465463.2:E2(60);ENST00000646661.1:E2(60);ENST00000647151.1:E2(60);NM_001287802.2_2:E14(60);NM_003193.5_2:E15(60);NM_001287801.2_2:E16(60);NM_001079515.3_2:E15(60);NM_001287802:E14(60);NM_003193_2:E15(60);NM_001079515:E15(60);NM_001287801_2:E16(60)	True,False,False,True,True,True,True,True	False,True,True	NA,+GT/AG,+GT/AG	False,False,True,True	False	True	+GT/AG	NIC	NNC	1	1f19f3c2-4d3f-40cc-bfbd-ad24039c2a01	chr1235437321235442911413,47,69,600,1554,4492,5530	chr1:235437321:235442911
chr1|27122659|27122901|1|242|0	chr1	27122659	27122901	NA	NA	NA	1	242	0	242	N	NA	False,False	NA	NA	False	False	True	+GT/AG	NNC	FSM	1	08ca0ed2-3db3-4b9e-9342-226cdee346ef	chr1271226592712290112420	chr1:27122659:27122901
chr1|53803927|53806517|2|67,160|0,2430	chr1	53803927	53806517	-,-,-	ENSG00000058804,Q9BTX1,NDC1	ENSG00000058804,Q9BTX1,NDC1	2	67,160	0,2430	227	N,N	ENST00000371429:E10(67);ENST00000371429.4:E10(67);XM_011541766.2:E10(67);NM_018087.5:E10(67);NM_001168551.2:E10(67);NR_033142.2:E9(67);NM_018087:E10(67);NM_001168551:E10(67);NR_033142:E9(67),ENST00000371429:I(67)+E9(93);ENST00000371429.4:I(67)+E9(93);XM_011541766.2:I(67)+E9(93);NM_018087.5:I(67)+E9(93);NM_001168551.2:I(67)+E9(93);NR_033142.2:I(67)+E8(93);NM_018087:I(67)+E9(93);NM_001168551:I(67)+E9(93);NR_033142:I(67)+E8(93)	True,False,False,True	False	-GT/AG	False,False	False	True	-GT/AG	NIC	NNC	4	2655e3f3-cd7e-4a02-8c1d-5003c928005e,44fe9e91-a6d8-40cd-8215-5deb7984cd95,f1c7885c-945e-4526-9311-337dd77ab9b3,d2c892a7-e1c5-4c06-baa3-c7a56198c4c8	chr15380392753806517267,1600,2430	chr1:53803927:53806517
chr1|54613182|54613431|1|249|0	chr1	54613182	54613431	NA	NA	NA	1	249	0	249	N	NA	False,False	NA	NA	False	False	True	-GT/AG	NNC	FSM	1	4a257043-b58b-4084-804f-4c10b32dce65	chr1546131825461343112490	chr1:54613182:54613431
chr1|633636|633944|2|35,73|0,235	chr1	633636	633944	NA	NA	NA	2	35,73	0,235	108	N,N	ENST00000467115:E1(35);ENST00000467115.1:E1(35);MTATP8P1:E1(35),ENST00000514057:E1(73);ENST00000514057.1:E1(73);MTATP6P1:E1(73)	False,False,False,False	False	-GC/AG	False,False	False	True	-GT/AG	NNC	NNC	1	0621265e-73fc-4718-8284-2398bae765c2	chr1633636633944235,730,235	chr1:633636:633944
chr1|633640|633947|2|31,76|0,231	chr1	633640	633947	NA	NA	NA	2	31,76	0,231	107	N,N	ENST00000467115:E1(31);ENST00000467115.1:E1(31);MTATP8P1:E1(31),ENST00000514057:E1(76);ENST00000514057.1:E1(76);MTATP6P1:E1(76)	False,False,False,False	False	-GC/AG	False,False	False	True	-GT/AG	NNC	NNC	2	030e9b48-7655-42ac-9216-511a05e75843,88c73507-6886-4970-8247-f0420f7c1213	chr1633640633947231,760,231	chr1:633640:633947
chr1|66367695|66367850|1|155|0	chr1	66367695	66367850	+,+,+,+	ENSG00000184588,X5DNX5,Q07343,PDE4B	ENSG00000184588,X5DNX5,Q07343,PDE4B	1	155	0	155	N	ENST00000329654:E14(155);ENST00000341517:E14(155);ENST00000423207:E12(155);ENST00000371045:E7(155);ENST00000480109:E7(155);ENST00000483863:E1(155);ENST00000329654.8:E14(155);ENST00000341517.9:E14(155);ENST00000423207.6:E12(155);ENST00000371045.9:E7(155);ENST00000480109.2:E7(155);ENST00000483863.2:E1(155);NM_001297442.2:E7(155);XM_005270924.3:E8(155);NM_001037339.2:E7(155);XM_006710680.3:E8(155);XM_005270925.2:E8(155);XM_017001445.1:E11(155);NM_001037340.3:E12(155);NM_001297441.1:E13(155);NM_002600.4:E14(155);NM_001297440.2:E13(155);NM_001037341.2:E14(155);NM_001037340:E12(155);NM_001297442:E7(155);NM_001037341:E14(155);NM_001037339:E7(155);NM_002600:E14(155);NM_001297441:E13(155);NM_001297440:E13(155)	True,True	NA	NA	True	False	True	+GT/AG	NIC	FSM	1	71cbcd1f-b3f8-49b8-8e38-c764d3f6aab0	chr1663676956636785011550	chr1:66367695:66367850
chr1|8541213|8614686|2|98,44|0,73429	chr1	8541213	8614686	-,-,-,-,-,-,-	ENSG00000142599,Q9P2R6,H7BYW9,ENST00000656437.1,ENST00000659924.1,ENST00000480342.5,RERE	ENSG00000142599,Q9P2R6,H7BYW9,ENST00000656437.1,ENST00000659924.1,ENST00000480342.5,RERE	2	98,44	0,73429	142	N,N	ENST00000337907:E8(98);ENST00000400907:E6(98);ENST00000400908:E7(98);ENST00000480342:E7(98);ENST00000469251:I(10)+E4(88);ENST00000337907.7:E8(98);ENST00000400908.7:E7(98);ENST00000400907.6:E6(98);ENST00000656437.1:E8(98);ENST00000659924.1:E7(98);ENST00000480342.5:E7(98);ENST00000469251.1:I(10)+E4(88);NM_012102.4:E8(98);NM_001042681.2:E7(98);NM_001042681:E7(98);NM_012102:E8(98),ENST00000337907:E5(44);ENST00000400907:E3(44);ENST00000400908:E4(44);ENST00000480342:E4(44);ENST00000337907.7:E5(44);ENST00000400908.7:E4(44);ENST00000400907.6:E3(44);ENST00000656437.1:E5(44);ENST00000659924.1:E4(44);ENST00000480342.5:E4(44);NM_012102.4:E5(44);NM_001042681.2:E4(44);NM_001042681:E4(44);NM_012102:E5(44)	True,False,False,True	False	-GT/AG	False,False	True	True	-GT/AG	FSM	NNC	4	4080069b-6105-4433-b76f-79486295881a,ecfaa923-becc-4c0c-b502-373a4fd31c9d,a21100a8-27c4-4e0f-b47c-b82edec82530,08739fc8-d0d7-483f-bb2c-e549fc261296	chr185412138614686298,440,73429	chr1:8541213:8614686
chr1|94185341|94186524|2|140,26|0,1157	chr1	94185341	94186524	-,-,-,-,-	ENSG00000137962,F8VWZ8,Q52LW3,ENST00000482481.1,ARHGAP29	ENSG00000137962,F8VWZ8,Q52LW3,ENST00000482481.1,ARHGAP29	2	140,26	0,1157	166	N,N	ENST00000552844:E17(140);ENST00000260526:E17(140);ENST00000482481:E5(140);ENST00000552844.5:E17(140);ENST00000260526.11:E17(140);ENST00000482481.1:E5(140);XM_011542439.2:E17(140);NM_004815.4:E17(140);NM_001328666.2:E17(140);NM_001328667.2:E16(140);NM_001328664.2:E17(140);NM_001328665.2:E16(140);NM_001328665:E16(140);NM_004815:E17(140);NM_001328666:E17(140);NM_001328667:E16(140);NM_001328664:E17(140),ENST00000552844:E16(26);ENST00000260526:E16(26);ENST00000482481:E4(26);ENST00000552844.5:E16(26);ENST00000260526.11:E16(26);ENST00000482481.1:E4(26);XM_011542439.2:E16(26);NM_004815.4:E16(26);NM_001328666.2:E16(26);NM_001328667.2:E15(26);NM_001328664.2:E16(26);NM_001328665.2:E15(26);NM_001328665:E15(26);NM_004815:E16(26);NM_001328666:E16(26);NM_001328667:E15(26);NM_001328664:E16(26)	True,True,True,False	True	-GT/AG	True,False	False	True	-GT/AG	NNC	NIC	1	30427880-5a54-44f7-a289-cfc88d223c9e	chr194185341941865242140,260,1157	chr1:94185341:94186524
chr10|101889411|101957732|2|45,87|0,68234	chr10	101889411	101957732	-,-,-	ENSG00000120029,Q5T2E6,ARMH3	ENSG00000120029,Q5T2E6,ARMH3	2	45,87	0,68234	132	N,N	ENST00000370033:E24(45);ENST00000495001:E1(45);ENST00000495001.1:E1(45);ENST00000370033.9:E24(45);XM_017016636.2:E24(45);XM_017016635.1:E24(45);XM_011540156.2:E17(45);XM_011540151.3:E24(45);XM_011540152.2:E23(45);XM_011540153.2:E23(45);XM_011540154.2:E22(45);XM_011540157.2:E23(45);NM_024541.3:E24(45);XM_006717969.1:E22(45);XR_001747199.1:I(12)+E25(33);XR_001747202.1:E25(45);XR_001747201.1:E25(45);XR_001747200.1:E23(45);NM_024541:E24(45),ENST00000370033:I(4)+E21(83);ENST00000370033.9:I(4)+E21(83);XM_017016636.2:I(4)+E21(83);XM_017016635.1:I(4)+E21(83);XM_011540156.2:I(4)+E14(83);XM_011540151.3:I(4)+E21(83);XM_011540152.2:I(4)+E20(83);XM_011540153.2:I(4)+E20(83);XM_011540154.2:I(4)+E19(83);XM_011540157.2:I(4)+E20(83);NM_024541.3:I(4)+E21(83);XR_001747199.1:I(4)+E21(83);XR_001747202.1:I(4)+E22(83);XR_001747201.1:I(4)+E22(83);XR_001747200.1:I(4)+E21(83);NM_024541:I(4)+E21(83)	True,False,False,True	False	-GT/AG	False,False	True	True	-GT/AG	FSM	NNC	1	06110895-fc05-4b44-98bb-3f10787c9097	chr10101889411101957732245,870,68234	chr10:101889411:101957732
chr10|101956596|101957732|2|86,83|0,1053	chr10	101956596	101957732	-,-,-	ENSG00000120029,Q5T2E6,ARMH3	ENSG00000120029,Q5T2E6,ARMH3	2	86,83	0,1053	169	N,N	ENST00000370033:E22(86);ENST00000370033.9:E22(86);XM_017016636.2:E22(86);XM_017016635.1:E22(86);XM_011540156.2:E15(86);XM_011540151.3:E22(86);XM_011540152.2:E21(86);XM_011540153.2:E21(86);XM_011540154.2:E20(86);XM_011540157.2:E21(86);NM_024541.3:E22(86);XR_001747199.1:E22(86);XR_001747202.1:E23(86);XR_001747201.1:E23(86);XR_001747200.1:E22(86);NM_024541:E22(86),ENST00000370033:E21(83);ENST00000370033.9:E21(83);XM_017016636.2:E21(83);XM_017016635.1:E21(83);XM_011540156.2:E14(83);XM_011540151.3:E21(83);XM_011540152.2:E20(83);XM_011540153.2:E20(83);XM_011540154.2:E19(83);XM_011540157.2:E20(83);NM_024541.3:E21(83);XR_001747199.1:E21(83);XR_001747202.1:E22(83);XR_001747201.1:E22(83);XR_001747200.1:E21(83);NM_024541:E21(83)	True,False,True,True	False	NA	False,True	True	True	-GT/AG	FSM	NNC	1	896148ab-b09a-4030-b48b-77d49e6cba72	chr10101956596101957732286,830,1053	chr10:101956596:101957732
chr10|102157018|102158214|2|56,121|0,1075	chr10	102157018	102158214	+,+,+,+,+	ENSG00000166197,Q14978,S4R341,A0A0A0MRM9,NOLC1	ENSG00000166197,Q14978,S4R341,A0A0A0MRM9,NOLC1	2	56,121	0,1075	177	N,N	ENST00000405356:E2(56);ENST00000605788:E2(56);ENST00000464969:E2(56);ENST00000488254:E2(56);ENST00000370007:E2(56);ENST00000605788.5:E2(56);ENST00000405356.5:E2(56);ENST00000464969.6:E2(56);ENST00000488254.6:E2(56);ENST00000370007.5:E2(56);NM_004741.5:E2(56);NM_001284388.2:E2(56);NM_001284389.2:E2(56);XM_005270273.2:E2(56);NM_001284389:E2(56);NM_004741:E2(56);NM_001284388:E2(56),ENST00000405356:E5(121);ENST00000605788:E5(121);ENST00000464969:E4(121);ENST00000488254:E5(121);ENST00000461421:E2(121);ENST00000476468:E4(121);ENST00000370007:E5(121);ENST00000605788.5:E5(121);ENST00000405356.5:E5(121);ENST00000464969.6:E4(121);ENST00000488254.6:E5(121);ENST00000461421.5:E2(121);ENST00000476468.5:E4(121);ENST00000370007.5:E5(121);NM_004741.5:E5(121);NM_001284388.2:E5(121);NM_001284389.2:E5(121);XM_005270273.2:E5(121);NM_001284389:E5(121);NM_004741:E5(121);NM_001284388:E5(121)	True,True,False,True	False	+GT/AG	True,False	True	True	+GT/AG	FSM	NNC	1	6ab6cf6c-d256-4b70-a96a-2e94c3e9a859	chr10102157018102158214256,1210,1075	chr10:102157018:102158214
chr10|112527086|112538330|2|78,85|0,11159	chr10	112527086	112538330	+,+,+,+	ENSG00000151532,ENST00000432306.5,Q96AJ9,VTI1A	ENSG00000151532,ENST00000432306.5,Q96AJ9,VTI1A	2	78,85	0,11159	163	N,N	ENST00000393077:E4(78);ENST00000432306:E4(78);ENST00000496445:E4(78);ENST00000489357:E4(78);ENST00000480057:E4(78);ENST00000432306.5:E4(78);ENST00000393077.2:E4(78);ENST00000496445.5:E4(78);ENST00000489357.5:E4(78);ENST00000480057.1:E4(78);NM_001365710.2:E4(78);NM_001365714.1:E4(78);NM_145206.4:E4(78);NM_001318205.2:E4(78);NM_001318203.2:E4(78);NM_001365712.1:E4(78);NM_001365711.1:E4(78);NM_001365713.1:E4(78);NM_001365714:E4(78);NM_001365711:E4(78);NM_001318205:E4(78);NM_145206:E4(78);NM_001318203:E4(78);NM_001365713:E4(78);NM_001365710:E4(78);NM_001365712:E4(78),ENST00000393077:E5(85);ENST00000432306:E5(85);ENST00000496445:E5(85);ENST00000489357:E6(56)+I(29);ENST00000432306.5:E5(85);ENST00000393077.2:E5(85);ENST00000496445.5:E5(85);ENST00000489357.5:E6(56)+I(29);NM_001365710.2:E5(85);NM_001365714.1:E5(85);NM_145206.4:E5(85);NM_001318205.2:E5(85);NM_001318203.2:E6(85);NM_001365712.1:E6(85);NM_001365711.1:E6(85);NM_001365713.1:E6(85);NM_001365714:E5(85);NM_001365711:E6(85);NM_001318205:E5(85);NM_145206:E5(85);NM_001318203:E6(85);NM_001365713:E6(85);NM_001365710:E5(85);NM_001365712:E6(85)	True,True,True,True	True	+GT/AG	True,True	True	True	+GT/AG	FSM	FSM	1	7ff1471e-052c-4fac-a1ff-f11687f93f73	chr10112527086112538330278,850,11159	chr10:112527086:112538330
chr10|22550658|22608023|2|89,24|0,57341	chr10	22550658	22608023	-,-,-	ENSG00000150867,P48426,PIP4K2A	ENSG00000150867,P48426,PIP4K2A	2	89,24	0,57341	113	N,N	ENST00000376573:E7(89);ENST00000323883:E5(89);ENST00000545335:E7(89);ENST00000604912:E4(89);ENST00000376573.9:E7(89);ENST00000323883.11:E5(89);ENST00000545335.5:E7(89);ENST00000604912.1:E4(89);XM_017016332.1:E6(89);XM_017016331.1:E7(89);XM_017016330.1:E7(89);NM_001330062.2:E7(89);XM_006717450.2:E6(89);NM_005028.5:E7(89);NM_005028:E7(89);NM_001330062:E7(89),ENST00000376573:E3(24);ENST00000545335:E3(24);ENST00000422321:E2(24);ENST00000432610:E2(24);ENST00000376573.9:E3(24);ENST00000545335.5:E3(24);ENST00000422321.5:E2(24);ENST00000432610.1:E2(24);XM_017016332.1:E3(24);XM_017016331.1:E3(24);XM_017016330.1:E3(24);NM_001330062.2:E3(24);XM_006717450.2:E3(24);NM_005028.5:E3(24);NM_005028:E3(24);NM_001330062:E3(24)	True,False,False,True	False	-GT/AG	False,False	False	True	-GT/AG	NIC	NNC	1	90bbae32-5424-409d-b7ef-f252650de5d6	chr102255065822608023289,240,57341	chr10:22550658:22608023
